Address,Element,FileName,Recovery,Run,SheetName,Sl_No,Stage
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 2/pics/Cell1 17h 22m 52.3259s.jpg,Zinc,Cell1 17h 22m 52.3259s.jpg,32.35963385148,5,R5_Zinc,1256,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_5/Image data/Stage 2/pics/Cell1 17h 22m 54.8929s.jpg,Zinc,Cell1 17h 22m 54.8929s.jpg,32.3596338513158,5,R5_Zinc,1257,2
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 03.4709s.jpg,Lead,Cell1 20h 54m 03.4709s.jpg,3.3334678674084706,6,R6_Lead,1290,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 05.4700s.jpg,Lead,Cell1 20h 54m 05.4700s.jpg,3.6078580347660796,6,R6_Lead,1291,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 07.4630s.jpg,Lead,Cell1 20h 54m 07.4630s.jpg,3.81680548397475,6,R6_Lead,1292,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 09.3239s.jpg,Lead,Cell1 20h 54m 09.3239s.jpg,4.0598922277876,6,R6_Lead,1293,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 11.4930s.jpg,Lead,Cell1 20h 54m 11.4930s.jpg,4.42576866512852,6,R6_Lead,1294,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 13.5559s.jpg,Lead,Cell1 20h 54m 13.5559s.jpg,4.59811170790214,6,R6_Lead,1295,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 15.5620s.jpg,Lead,Cell1 20h 54m 15.5620s.jpg,4.77387457596282,6,R6_Lead,1296,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 17.6359s.jpg,Lead,Cell1 20h 54m 17.6359s.jpg,4.97707744574739,6,R6_Lead,1297,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 19.5409s.jpg,Lead,Cell1 20h 54m 19.5409s.jpg,5.09323802075754,6,R6_Lead,1298,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 21.7509s.jpg,Lead,Cell1 20h 54m 21.7509s.jpg,5.21690661050569,6,R6_Lead,1299,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 23.7379s.jpg,Lead,Cell1 20h 54m 23.7379s.jpg,5.39376222845868,6,R6_Lead,1300,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 25.7360s.jpg,Lead,Cell1 20h 54m 25.7360s.jpg,5.47965415616442,6,R6_Lead,1301,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 27.7990s.jpg,Lead,Cell1 20h 54m 27.7990s.jpg,5.66670862530331,6,R6_Lead,1302,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 29.5290s.jpg,Lead,Cell1 20h 54m 29.5290s.jpg,5.771540922412861,6,R6_Lead,1303,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 31.8320s.jpg,Lead,Cell1 20h 54m 31.8320s.jpg,5.91552797901687,6,R6_Lead,1304,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 33.8929s.jpg,Lead,Cell1 20h 54m 33.8929s.jpg,6.080235642748491,6,R6_Lead,1305,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 35.8469s.jpg,Lead,Cell1 20h 54m 35.8469s.jpg,6.15672032712726,6,R6_Lead,1306,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 37.8359s.jpg,Lead,Cell1 20h 54m 37.8359s.jpg,6.25111176811837,6,R6_Lead,1307,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 39.8740s.jpg,Lead,Cell1 20h 54m 39.8740s.jpg,6.345942313788,6,R6_Lead,1308,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 42.810s.jpg,Lead,Cell1 20h 54m 42.810s.jpg,6.488763036275901,6,R6_Lead,1309,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 44.710s.jpg,Lead,Cell1 20h 54m 44.710s.jpg,6.67913151330307,6,R6_Lead,1310,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 46.550s.jpg,Lead,Cell1 20h 54m 46.550s.jpg,6.70649520536011,6,R6_Lead,1311,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 48.69s.jpg,Lead,Cell1 20h 54m 48.69s.jpg,6.660714038056849,6,R6_Lead,1312,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 50.120s.jpg,Lead,Cell1 20h 54m 50.120s.jpg,6.79010987708112,6,R6_Lead,1313,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 52.1329s.jpg,Lead,Cell1 20h 54m 52.1329s.jpg,6.91877509881156,6,R6_Lead,1314,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 54.1600s.jpg,Lead,Cell1 20h 54m 54.1600s.jpg,6.924193174529821,6,R6_Lead,1315,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 56.1280s.jpg,Lead,Cell1 20h 54m 56.1280s.jpg,7.12017195363361,6,R6_Lead,1316,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 54m 58.3310s.jpg,Lead,Cell1 20h 54m 58.3310s.jpg,7.1423667405422,6,R6_Lead,1317,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 00.1649s.jpg,Lead,Cell1 20h 55m 00.1649s.jpg,7.11368411392714,6,R6_Lead,1318,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 02.2260s.jpg,Lead,Cell1 20h 55m 02.2260s.jpg,7.17546487133469,6,R6_Lead,1319,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 04.3629s.jpg,Lead,Cell1 20h 55m 04.3629s.jpg,7.26431173262187,6,R6_Lead,1320,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 06.3020s.jpg,Lead,Cell1 20h 55m 06.3020s.jpg,7.376156511646639,6,R6_Lead,1321,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 08.3289s.jpg,Lead,Cell1 20h 55m 08.3289s.jpg,7.563921695248151,6,R6_Lead,1322,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 10.3099s.jpg,Lead,Cell1 20h 55m 10.3099s.jpg,7.57112974602599,6,R6_Lead,1323,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 12.2369s.jpg,Lead,Cell1 20h 55m 12.2369s.jpg,7.61577966026163,6,R6_Lead,1324,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 14.4500s.jpg,Lead,Cell1 20h 55m 14.4500s.jpg,7.7856179362007305,6,R6_Lead,1325,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 16.3900s.jpg,Lead,Cell1 20h 55m 16.3900s.jpg,7.94285194647437,6,R6_Lead,1326,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 18.5130s.jpg,Lead,Cell1 20h 55m 18.5130s.jpg,8.02001835173581,6,R6_Lead,1327,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 20.3440s.jpg,Lead,Cell1 20h 55m 20.3440s.jpg,8.11478910682607,6,R6_Lead,1328,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 22.4260s.jpg,Lead,Cell1 20h 55m 22.4260s.jpg,8.220411842727701,6,R6_Lead,1329,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 24.4769s.jpg,Lead,Cell1 20h 55m 24.4769s.jpg,8.20040122028993,6,R6_Lead,1330,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 26.6770s.jpg,Lead,Cell1 20h 55m 26.6770s.jpg,8.37653972811351,6,R6_Lead,1331,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 28.4930s.jpg,Lead,Cell1 20h 55m 28.4930s.jpg,8.62674160692249,6,R6_Lead,1332,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 30.4800s.jpg,Lead,Cell1 20h 55m 30.4800s.jpg,8.662812411986131,6,R6_Lead,1333,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 32.6979s.jpg,Lead,Cell1 20h 55m 32.6979s.jpg,8.66537799932845,6,R6_Lead,1334,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 34.6110s.jpg,Lead,Cell1 20h 55m 34.6110s.jpg,8.757767881834871,6,R6_Lead,1335,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 36.7100s.jpg,Lead,Cell1 20h 55m 36.7100s.jpg,8.83555575023142,6,R6_Lead,1336,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 38.7720s.jpg,Lead,Cell1 20h 55m 38.7720s.jpg,9.01327423972018,6,R6_Lead,1337,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 40.6879s.jpg,Lead,Cell1 20h 55m 40.6879s.jpg,9.107762147742509,6,R6_Lead,1338,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 42.6459s.jpg,Lead,Cell1 20h 55m 42.6459s.jpg,9.134156276190462,6,R6_Lead,1339,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 44.9030s.jpg,Lead,Cell1 20h 55m 44.9030s.jpg,9.32737095517632,6,R6_Lead,1340,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 46.7039s.jpg,Lead,Cell1 20h 55m 46.7039s.jpg,9.32887391445787,6,R6_Lead,1341,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 48.8440s.jpg,Lead,Cell1 20h 55m 48.8440s.jpg,9.319075273053551,6,R6_Lead,1342,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 50.9449s.jpg,Lead,Cell1 20h 55m 50.9449s.jpg,9.323506970376641,6,R6_Lead,1343,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 53.9670s.jpg,Lead,Cell1 20h 55m 53.9670s.jpg,9.325383274084471,6,R6_Lead,1344,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 54.9430s.jpg,Lead,Cell1 20h 55m 54.9430s.jpg,9.317451929639448,6,R6_Lead,1345,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 57.1110s.jpg,Lead,Cell1 20h 55m 57.1110s.jpg,9.37736131101397,6,R6_Lead,1346,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 55m 59.420s.jpg,Lead,Cell1 20h 55m 59.420s.jpg,9.43557877482098,6,R6_Lead,1347,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 01.1779s.jpg,Lead,Cell1 20h 56m 01.1779s.jpg,9.44471413760577,6,R6_Lead,1348,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 03.750s.jpg,Lead,Cell1 20h 56m 03.750s.jpg,9.54151732491122,6,R6_Lead,1349,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 05.739s.jpg,Lead,Cell1 20h 56m 05.739s.jpg,9.52867932091923,6,R6_Lead,1350,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 07.1040s.jpg,Lead,Cell1 20h 56m 07.1040s.jpg,9.690251475471928,6,R6_Lead,1351,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 09.2669s.jpg,Lead,Cell1 20h 56m 09.2669s.jpg,9.78298836476974,6,R6_Lead,1352,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 11.280s.jpg,Lead,Cell1 20h 56m 11.280s.jpg,9.75925587265767,6,R6_Lead,1353,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 13.590s.jpg,Lead,Cell1 20h 56m 13.590s.jpg,9.75517756074267,6,R6_Lead,1354,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 15.2409s.jpg,Lead,Cell1 20h 56m 15.2409s.jpg,9.76228486581025,6,R6_Lead,1355,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 17.1359s.jpg,Lead,Cell1 20h 56m 17.1359s.jpg,9.95350685200104,6,R6_Lead,1356,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 19.1789s.jpg,Lead,Cell1 20h 56m 19.1789s.jpg,9.99608280162795,6,R6_Lead,1357,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 21.2620s.jpg,Lead,Cell1 20h 56m 21.2620s.jpg,9.975495870600891,6,R6_Lead,1358,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 23.2360s.jpg,Lead,Cell1 20h 56m 23.2360s.jpg,9.981414115767551,6,R6_Lead,1359,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 25.3580s.jpg,Lead,Cell1 20h 56m 25.3580s.jpg,9.9828281052019,6,R6_Lead,1360,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 27.3699s.jpg,Lead,Cell1 20h 56m 27.3699s.jpg,9.979871274747481,6,R6_Lead,1361,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 29.4939s.jpg,Lead,Cell1 20h 56m 29.4939s.jpg,9.96650505298045,6,R6_Lead,1362,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 31.5039s.jpg,Lead,Cell1 20h 56m 31.5039s.jpg,10.139804953496801,6,R6_Lead,1363,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 33.3670s.jpg,Lead,Cell1 20h 56m 33.3670s.jpg,10.227339975415,6,R6_Lead,1364,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 35.5199s.jpg,Lead,Cell1 20h 56m 35.5199s.jpg,10.1762307032116,6,R6_Lead,1365,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 37.4839s.jpg,Lead,Cell1 20h 56m 37.4839s.jpg,10.240439762256699,6,R6_Lead,1366,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 39.4800s.jpg,Lead,Cell1 20h 56m 39.4800s.jpg,10.4257350943653,6,R6_Lead,1367,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 41.6410s.jpg,Lead,Cell1 20h 56m 41.6410s.jpg,10.424457637245599,6,R6_Lead,1368,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 43.5079s.jpg,Lead,Cell1 20h 56m 43.5079s.jpg,10.4161654538978,6,R6_Lead,1369,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 45.6570s.jpg,Lead,Cell1 20h 56m 45.6570s.jpg,10.421036641653,6,R6_Lead,1370,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 47.5610s.jpg,Lead,Cell1 20h 56m 47.5610s.jpg,10.4191668861673,6,R6_Lead,1371,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 49.5929s.jpg,Lead,Cell1 20h 56m 49.5929s.jpg,10.4197168663745,6,R6_Lead,1372,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 51.5899s.jpg,Lead,Cell1 20h 56m 51.5899s.jpg,10.419600752710199,6,R6_Lead,1373,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 53.7449s.jpg,Lead,Cell1 20h 56m 53.7449s.jpg,10.419607190545,6,R6_Lead,1374,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 55.8480s.jpg,Lead,Cell1 20h 56m 55.8480s.jpg,10.4196168557732,6,R6_Lead,1375,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 57.9019s.jpg,Lead,Cell1 20h 56m 57.9019s.jpg,10.419610598874801,6,R6_Lead,1376,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 56m 59.8399s.jpg,Lead,Cell1 20h 56m 59.8399s.jpg,10.4196131007756,6,R6_Lead,1377,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 01.9379s.jpg,Lead,Cell1 20h 57m 01.9379s.jpg,10.419612338845699,6,R6_Lead,1378,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 03.8750s.jpg,Lead,Cell1 20h 57m 03.8750s.jpg,10.419612509365301,6,R6_Lead,1379,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 06.160s.jpg,Lead,Cell1 20h 57m 06.160s.jpg,10.4196124772231,6,R6_Lead,1380,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 07.8499s.jpg,Lead,Cell1 20h 57m 07.8499s.jpg,10.4196124835314,6,R6_Lead,1381,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 10.9969s.jpg,Lead,Cell1 20h 57m 10.9969s.jpg,10.419612488907198,6,R6_Lead,1382,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 12.610s.jpg,Lead,Cell1 20h 57m 12.610s.jpg,10.4196124887767,6,R6_Lead,1383,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 14.910s.jpg,Lead,Cell1 20h 57m 14.910s.jpg,10.4196124892125,6,R6_Lead,1384,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 16.610s.jpg,Lead,Cell1 20h 57m 16.610s.jpg,10.419612488734302,6,R6_Lead,1385,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 18.1830s.jpg,Lead,Cell1 20h 57m 18.1830s.jpg,10.4196124896696,6,R6_Lead,1386,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 20.2479s.jpg,Lead,Cell1 20h 57m 20.2479s.jpg,10.419612487700599,6,R6_Lead,1387,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 22.2390s.jpg,Lead,Cell1 20h 57m 22.2390s.jpg,10.4196124899005,6,R6_Lead,1388,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 24.2190s.jpg,Lead,Cell1 20h 57m 24.2190s.jpg,10.419612495839301,6,R6_Lead,1389,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 26.260s.jpg,Lead,Cell1 20h 57m 26.260s.jpg,10.419612446354302,6,R6_Lead,1390,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 28.3929s.jpg,Lead,Cell1 20h 57m 28.3929s.jpg,10.4196126538293,6,R6_Lead,1391,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 30.2130s.jpg,Lead,Cell1 20h 57m 30.2130s.jpg,10.4196120009865,6,R6_Lead,1392,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 32.3129s.jpg,Lead,Cell1 20h 57m 32.3129s.jpg,10.4196135461945,6,R6_Lead,1393,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 34.3699s.jpg,Lead,Cell1 20h 57m 34.3699s.jpg,10.4196114975389,6,R6_Lead,1394,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 36.4159s.jpg,Lead,Cell1 20h 57m 36.4159s.jpg,10.419608273841302,6,R6_Lead,1395,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 38.3800s.jpg,Lead,Cell1 20h 57m 38.3800s.jpg,10.4196424504322,6,R6_Lead,1396,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 40.5569s.jpg,Lead,Cell1 20h 57m 40.5569s.jpg,10.4194917468367,6,R6_Lead,1397,1
/home/josheen/projects/def-vinay/josheen/DL/Figure13model/Cleaned_ImageData/Run_6/Image data/Stage 1/pics/Cell1 20h 57m 42.4479s.jpg,Lead,Cell1 20h 57m 42.4479s.jpg,10.4199824498427,6,R6_Lead,1398,1
